group_code,name
2001,桌
2001,椅
2001,座椅
2001,餐椅
2001,沙發
2001,茶几
2001,書櫃
2001,鞋櫃
2001,屏風
2001,衣櫥
2001,酒櫥
2001,躺椅
2001,壁櫥
2001,佛櫥
2001,籐椅
2001,凳子
2001,矮櫃
2001,腳凳
2001,床
2001,櫃台
2001,兒童搖床
2001,搖籃
2001,病床
2001,床架
2001,床墊
2001,稻草製床墊
2001,床頭板
2001,床頭櫃
2001,理髮椅
2001,檔案櫃
2001,展示架
2001,梳粧台
2001,工作桌
2001,公文櫃
2001,辦公椅
2001,會議桌
2001,課桌椅
2001,海灘椅
2001,高腳椅
2001,美容椅
2001,五斗櫃
2001,落地書架
2001,電視機架
2001,塑膠衣櫥
2001,衣帽架
2001,立式帽架
2001,雜誌架
2001,玻璃陳列櫃
2001,磁碟貯存櫃
2001,茶車
2001,長沙發
2001,製圖桌
2001,餐桌
2001,嬰兒床
2001,組合櫃
2001,書桌
2001,立式書桌
2001,電腦桌
2001,電腦椅
2001,打字桌
2001,傘架
2001,置物架
2001,辦公桌
2001,櫥櫃
2001,非金屬製櫥櫃
2001,抽屜式貯存櫃
2001,家具用木製隔板
2001,家具擱板
2001,工作台
2001,手推餐車
2001,支架（家具）
2001,非醫療用水床
2001,火爐欄
2001,家庭用火爐欄
2001,幼兒學步車
2001,打字機架
2001,安樂椅
2001,扶手椅
2001,折疊躺椅
2001,兒童用高腳椅
2001,玩具箱
2001,金屬桌
2001,金屬製家具
2001,金屬製椅
2001,長椅
2001,有靠背長椅
2001,按摩台
2001,架（家具）
2001,臉盆架（家具）
2001,計算機架
2001,家具
2001,展示櫃
2001,桌面
2001,非醫療用氣墊床
2001,索引卡片櫃
2001,送晚餐用手推車
2001,手推車（家具）
2001,瓶架
2001,酒瓶陳列架
2001,落地式酒瓶架
2001,報紙陳列架
2001,寄物櫃
2001,落地衣架
2001,帶輪電腦桌
2001,圖書館用書架
2001,槍架
2001,彈簧床墊
2001,學校用家具
2001,辦公家具
2001,鋸木架
2001,嬰兒遊戲圍欄
2001,嬰兒搖籃
2001,檔案櫃用架
2001,藥櫃
2001,讀經台
2001,講台
2001,家具用門扉
2001,花盆座台
2001,家具花架
2001,網籃式置物架
2001,鐵櫃
2001,碗櫥
2001,餐具櫃
2001,餐具架
2001,閱讀用置書架
2001,砧板桌
2001,非金屬製貯肉櫃
2001,貯存架
2001,毛巾櫥
2001,頭靠（家具）
2001,嬰兒尿布更換台
2001,裝在牆上的尿布更換台
2002,石膏像
2002,木製裝飾品
2002,木製擺飾品
2002,塑膠製擺飾品
2002,食品用塑膠製裝飾品
2002,活動雕塑品
2002,蠟像
2002,木製佛像
2002,塑膠製裝飾品
2002,木製美術品
2002,塑膠製美術品
2002,木製藝術品
2002,蠟製藝術品
2002,石膏製藝術品
2002,塑膠製藝術品
2002,木製雕像
2002,木製小雕像
2002,木製半身像
2002,蠟製雕像
2002,蠟製小雕像
2002,蠟製半身像
2002,石膏製雕像
2002,石膏製小雕像
2002,石膏製半身像
2002,塑膠製雕像
2002,塑膠製小雕像
2002,塑膠製半身像
2002,風鈴
