group_code,name
1401,銀
1401,翡翠
1401,珍珠
1401,鑽石
1401,胸針
1401,項鍊
1401,手鐲
1401,手鍊
1401,戒指
1401,耳環
1401,墜子
1401,金幣
1401,銀幣
1401,金粉
1401,銀粉
1401,白金
1401,黃金
1401,Ｋ金
1401,Ｋ白金
1401,紅寶石
1401,藍寶石
1401,人造寶石
1401,珠寶
1401,貴重金屬
1401,寶石
1401,瑪瑙
1401,水晶
1401,腳鍊
1401,貴重金屬合金
1401,護身符飾品
1401,錶鏈上之小飾品
1401,硬幣
1401,金線
1401,未加工的金
1401,未加工的金箔
1401,貴重金屬帽飾品
1401,貴重金屬錠
1401,銥
1401,象牙製飾品
1401,未加工的黑玉
1401,半加工的黑玉
1401,琥珀製珠寶
1401,服飾用人造寶石
1401,橄欖石寶石
1401,貴重金屬飾針
1401,貴重金屬鞋飾品
1401,珠寶裝飾品
1401,黑玉裝飾品
1401,鋨
1401,別針飾品
1401,未加工貴重金屬
1401,半加工貴重金屬
1401,銠
1401,半寶石
1401,銀線
1401,未加工的銀或銀箔
1401,尖晶石（寶石）
1401,細銀絲
1401,貴重金屬線
1401,隨身小飾物
1401,貴重金屬絲線
1401,釕
1401,鈀
1401,人造琥珀珠
1401,鍍有貴重金屬之珠寶
1401,銅製代幣
1401,首飾
1401,貴重金屬盒
1401,貴重金屬雕像
1401,貴重金屬小雕像
1401,貴重金屬半身雕像
1401,鑰匙圈（隨身之小飾物）
1401,鑰匙圈之裝飾品
1401,貴重金屬藝術品
1401,手環
1401,製珠寶用珠子
1402,袖扣
1402,領帶夾
1402,領針
1402,黃金領夾
1402,領帶別針
1402,袖扣鏈扣
1403,珠寶箱
1403,珠寶盒
1404,獎牌
1404,紀念章
1404,勳章
1404,獎杯
1404,獎章
1404,紀念盃
1404,紀念盾牌
1404,紀念牌
1404,貴重金屬徽章
1406,手錶
1406,時鐘
1406,鬧鐘
1406,碼錶
1406,懷錶
1406,日曆錶
1406,潛水錶
1406,音樂鐘
1406,卡通錶
1406,項鍊錶
1406,戒指錶
1406,手鐲錶
1406,錶帶
1406,錶鏈
1406,錶殼
1406,錶面
1406,錶用發條
1406,錶軸
1406,機芯
1406,電子錶
1406,電子鐘
1406,掛鐘
1406,鐘面
1406,鐘殼
1406,錶盒
1406,錶
1406,鐘
1406,鐘錶用簧片
1406,原子鐘
1406,鐘錶用發條匣
1406,精密計時儀器
1406,精密測時器
1406,鐘錶指針
1406,鐘錶發條裝置
1406,控制用時鐘
1406,日規
1406,鐘錶盤
1406,主鐘
1406,鐘擺
1406,計秒錶
1406,錶面水晶玻璃
1406,錶面玻璃
1406,腕錶
1406,計時器
1406,附有電子遊樂器之電子錶
1406,鐘錶的驅動裝置
1406,鐘組件
1406,錶組件
