230101,紗
230101,棉紗
230101,棉花製紗
230101,毛紗
230101,粗紡毛紗
230101,精紡毛紗
230101,羊毛紡紗
230101,麻紗
230101,黃麻紗
230101,亞麻紗
230101,人造纖維紗
230101,混紡紗
230101,椰子殼纖維製紗
230101,絹絲紗
230101,紡織用彈性紗
230101,刺繡用紗
230102,線
230102,毛線
230102,棉線
230102,棉花製線
230102,縫紉線
230102,刺繡線
230102,刺繡用金屬線
230102,編結線
230102,尼龍線
230102,棉絲線
230102,纖維線
230102,紡織用塑料線
230102,麻織線
230102,混紡線
230102,棉絨線
230102,交撚紗線
230102,人造纖維線
230102,紡織用玻璃纖維線
230102,繩絨線
230102,椰子殼纖維製線
230102,紡織用彈性線
230102,麻線
230102,亞麻線
230102,絲線
230102,人造絲線
230102,紡織用橡膠線
230102,黃麻線
