2601,緞帶
2601,絲帶
2601,織帶
2601,彩帶
2601,鞋帶
2601,鞋飾帶
2601,絨帶
2601,編織帶
2601,鬆緊帶
2601,布帶
2601,金蔥帶
2601,棉紗帶
2601,飾帶
2601,鑲邊飾帶
2601,衣飾鑲邊帶
2601,服裝鑲邊帶
2601,引導小孩行走用繩
2601,窗簾頂邊帶
2601,挽袖用鬆緊帶
2601,花邊
2601,流蘇花邊
2601,毛織品花邊
2601,裙子荷葉花邊
2601,摺邊
2601,假摺邊
2601,衣服假褶邊
2601,衣服飾邊
2601,飾邊小環
2601,飾邊用鬆絨線
2601,除線以外的裁縫小用品
2602,刺繡品
2602,裝飾用刺繡品
2602,金絲刺繡品
2602,銀絲刺繡品
2602,刺繡小飾品
2602,裝飾用刺繡花彩
2602,裝飾亮片
2602,服裝用裝飾亮片
2602,雲母裝飾亮片
2602,非製珠寶用有孔小珠
2602,紡織品裝飾用熱黏貼片
2602,補綴紡織品用熱黏貼片
2602,服裝配件用鳥羽毛
2602,服裝配件用駝鳥羽毛
2602,服裝配件用羽毛
2602,服裝配件用胸針
2602,人造胸花
2602,別針
2602,服裝用裝飾配件
2602,裁縫用玫瑰花飾
2602,非貴重金屬製鞋飾品
2602,非貴重金屬製帽飾品
2602,繩線編織手工藝品
2602,中國結
2602,流蘇
2602,壓花裝飾品
2602,手機吊飾品
2602,香袋
2602,除線以外的裁縫小用品
2603,髮叉
2603,髮夾
2603,捲髮夾
2603,非手工具之捲髮夾
2603,髮帶
2603,髮網
2603,髮箍
2603,髮圈
2603,髮針
2603,髮簪
2603,髮束
2603,捲髮紙
2603,髮用蝴蝶結
2603,髮飾用絨球
2603,髮捲
2603,髮捲棒
2603,染髮用無邊帽
2603,髮飾品
2603,裝飾用頭花
2604,鈕扣
2604,服裝扣
2604,女衫鈕扣
2604,合身女裝鈕扣
2604,拉鍊
2604,袋用拉鍊
2604,鞋扣
2604,鞋鉤扣
2604,鞋扣眼
2604,按扣
2604,鉚扣
2604,帶扣
2604,皮帶扣
2604,褲鉤
2604,裙鉤
2604,束腹鉤
2604,鉤扣
2604,鉤扣帶
2604,子母扣
2604,皮包扣
2604,皮帶頭
2604,拉鍊頭
2604,黏扣帶
2604,調節環
2604,背帶調節具
2604,背帶用調節環
2604,騎自行車用褲夾
2604,吊帶扣
2604,奶嘴鍊夾
2604,服裝扣眼
2604,除線以外的裁縫小用品
2605,髮辮
2605,假髮髻
2605,假髮
2605,男士假髮
2605,髮片
2605,人類的頭髮
2605,假鬍鬚
2605,假髭
2606,裝飾性徽章
2606,圓形小徽章
2606,非貴重金屬配戴用徽章
2606,證章
2606,綬帶
2606,臂章
2606,競技者號碼布
2606,亞麻布製品標記用數字或字母片
2606,亞麻布製品標記用字母片
2606,亞麻布製品標記用數字片
2606,臂帶（衣服配件）
2608,裁縫用頂針
2608,鉤針
2608,刺繡用鉤針
2608,地毯鉤
2608,縫衣針
2608,編織針
2608,縫衣機用針
2608,梳毛機用針
2608,棒針用活動橡皮頭
2608,針線包
2608,針線盒
2608,針插
2608,大頭針針插
2608,棒針
2608,輪針
2608,縫紉編織用針
2608,縫紉用針
2608,製鞋用針
2608,製馬具用針
2608,織補針
2608,大眼粗針
2608,扣針
2608,別針
2608,安全別針
2608,縫針
2608,織補架
2608,製作漁網用梭
2608,編織漁網用梭
2608,針盒
2608,除線以外的裁縫小用品
2608,刺繡絲線或羊毛線用的捲線軸（非機器部件）
2609,紙花
2609,緞帶花
2609,麵包花
2609,皮雕花
2609,人造樹
2609,人造花圈
2609,人造花環
2609,人造花
2609,人造水果
2611,衣服墊肩
2611,領插片
2611,馬甲襯骨
