group_code,name
370101,各式建築物之營建
370101,各式建築物之代建
370101,各式建築物之營建代建
370101,工廠建造
370101,倉庫建造及修理
370101,建築物建造監督
370101,建築物拆除服務
370101,提供營建資訊
370101,建造資訊
370101,提供建築之修繕資訊
370101,建造諮詢
370102,室內裝潢工程施工
370102,廣告工程施工
370102,貼壁紙
370102,攤位及商店搭建
370102,門窗安裝修繕
370102,門窗安裝
370102,玻璃門窗修理
370102,木作工程服務
370103,土木建築工程營建
370103,土木建築工程修繕
370103,土木建築工程營建及修繕
370103,柏油鋪設
370103,港口建造
370103,道路鋪設
370103,防波堤建造
370103,鷹架搭建
370103,砌磚
370103,砌石
370103,油管鋪設及保養
370103,配管土木工程施工
370103,屋頂鋪設服務
370103,填沙
370103,游泳池保養
370103,水下建造
370103,水下修理
370103,空氣污染防治工程之施工及修繕
370103,水污染防治工程之施工及修繕
370103,公害防治處理工程之施工及修繕
370103,垃圾及廢棄物處理工程之施工
370104,防水工程施工
370104,防熱工程施工
370104,防漏工程施工
370104,建築物隔熱施工
370104,建築物防漏施工
370104,建築物防水施工
370104,建築物防潮工程施工
370104,冷凍設備安裝及修理
370104,空調設備安裝及修理
370104,暖氣設備安裝及修理
370104,配管
370104,水電施工
370104,油漆施工
370104,粉刷施工
370104,標誌牌油漆或修理
370104,塗亮光漆
370112,園景造景施工
370112,造園景觀工程施工
370112,庭園景觀工程施工
370113,營建工程管理
370113,建築經理
3703,電腦硬體安裝保養及修理
3703,電腦硬體安裝
3703,電腦硬體保養
3703,電腦硬體修理
3703,網路線架設
370501,交通工具保養及修理
370501,交通工具保養
370501,交通工具修理
370501,交通工具故障救援修理服務
370501,交通工具防銹處理
370501,交通工具潤滑
370501,交通工具拋光打蠟
370501,交通工具清洗
370502,造船
370502,船舶保養及修理
370502,船舶修理
370502,船舶保養
370503,飛機保養及修理
370503,飛機保養
370503,飛機修理
370504,汽車保養及修理
370504,汽車修理
370504,汽車保養
370504,汽車美容
370504,洗車
370504,汽車維修站（加油與保養）
370504,輪胎翻新
370504,輪胎硫化處理（修理）
370504,汽車防銹處理
370505,機車保養及修理
370505,機車修理
370505,機車保養
370506,自行車保養及修理
370506,自行車修理
370506,自行車保養
370507,火車保養及修理
370507,火車修理
370507,火車保養
370507,高速電車修理
370507,捷運電聯車修理
3709,電梯安裝保養及修理
3709,升降機安裝保養及修理
3709,升降機保養
3709,升降機修理
3709,立體停車場機械設備維修服務
371006,機器翻修
371006,機械安裝修理
371006,磨損或部份損壞的機器修理
371006,磨損或部份損壞的引擎修理
371006,機械安裝保養及修理
371006,電氣設備安裝修理
371006,排除電氣設備電波干擾
371006,儀器安裝修理
371006,灌溉設備安裝及修理
371006,各種農畜牧場全自動噴霧消毒降溫系統之安裝服務
371006,焚化爐安裝修理
371009,鍋爐清潔及修理
371009,火爐安裝及修理
371009,爐嘴保養及修理
371010,辦公機器與設備之安裝保養及修理
371010,碳粉匣之再填充
371010,自動存提款機之清潔安裝維修服務
371011,泵浦修理
371011,唧筒修理
371012,冷凍設備安裝修理
371012,冷凍櫃修理服務
371013,醫療器具修理
371013,復健器材之安裝及維修服務
3711,家電產品安裝修理
3712,照相器材修理
3712,照相機修理
3712,電影放映機修理及保養
3712,攝影機修理
3713,電話安裝及修理
3713,通訊器材安裝修理
3713,網路線架設
3714,眼鏡修理
371501,傘修理
371501,陽傘修理
371502,皮鞋修理
371502,修鞋
3716,服裝修補
3716,衣服修補
3716,衣服翻新
371701,廢棄物清除處理
371701,建築物內部清潔
371701,建築物外部清潔
371701,煙囪清理
371701,道路清潔
371701,清洗窗戶
371701,維護環境衛生之清潔
371701,墓園環境整潔維護
371701,維護環境衛生之消毒
371701,維護環境衛生之打蠟
371701,維護環境衛生之蟲害防治
371701,非農業目的害蟲撲滅
371701,滅鼠
371701,道路清潔用機器租賃
371701,掃路機租賃
371705,電話清潔消毒
371708,醫療器材設備消毒
371708,外科設備消毒
371708,提供以輻射線消毒醫療器材
371709,餐具清洗
371710,消毒
3719,洗燙服務
3719,亞麻布製品熨燙
3719,亞麻布製品清洗
3719,燙衣服
3719,乾洗
3719,洗衣服務
3719,尿布清洗
3719,衣服清洗
3719,浮石磨光
3719,毛皮製品保養清潔及修理
3719,皮革保養清潔及修理
3719,洗鞋服務
3722,保全器材安裝修理
3722,防盜警報器安裝修理
3722,防盜器材安裝修理
3722,監視器材安裝修理
3726,廚房設備安裝修理
3726,廚具安裝修理
3726,廚房設備安裝
3728,衛浴設備安裝修理
372901,家具翻新
372901,家具修復
372901,櫥櫃安裝修理
372901,家具保養
372901,座椅修理
372902,珠寶修理
372903,運動器材修理
372914,磨刀
372915,藝術品修復
372916,樂器修復
372917,鐘錶修理
3733,舞台及廣播設備之安裝修理
3733,舞台音響設備之安裝
3733,視聽器材設備之安裝
3743,消防器材安裝修理
3743,火災警報器安裝及修理
3749,建築設備租賃
3749,建築機器設備租賃
3749,壓路機租賃
3749,挖土機租賃
3749,建築用起重機租賃
3749,推土機租賃
3749,挖掘機租賃
3753,鎖修理
3753,修鎖
3753,開鎖
3753,配鎖
3753,複製鎖匙
3753,安全鎖之修理
3753,保險庫保養及修理
3753,保險櫃保養及修理
3756,人工造雪服務
3757,採石服務
3757,油田開採
3757,採礦
3757,天然氣開採
3757,鑿井
3757,深層油井或天然氣井的鑽井
3758,加油站
