group_code,name
3401,雪茄
3401,香菸
3401,活性碳濾嘴香菸
3401,菸絲
3401,菸捲
3401,鼻菸
3401,菸葉
3401,菸草精
3401,嚼菸
3401,紙菸
3401,菸
3401,菸草
3401,非醫療用含菸草代用品香菸
3401,菸斗用菸草
3401,小雪茄菸
3401,菸草製品
3402,捲菸紙
3402,菸斗吸水紙
340301,菸斗
340301,濾嘴
340301,香菸濾嘴
340301,菸嘴
340301,菸管
340301,菸袋
340301,菸架
340301,菸盒
340301,菸罐
340301,菸斗架
340301,菸灰缸
340301,水菸斗
340301,鼻菸壺
340301,雪茄切割器
340301,濾菸器
340301,戒菸器
340301,菸斗通條
340301,袖珍捲菸機
340301,雪茄盒
340301,香菸盒
340301,菸斗清潔器
340301,菸具
340301,雪茄保濕儲存器
340301,黃琥珀菸嘴
340301,抽菸用痰盂
340302,打火機之燭心
340302,打火石
340302,瓦斯打火機
340302,打火機
340302,點雪茄菸打火機用瓦斯容器
3404,火柴盒
3404,火柴棒
3404,火柴
3404,火柴架
