group_code,name
0701,電梯
0701,絞車
0701,絞盤
0701,輸送機
0701,起重機
0701,電扶梯
0701,輸送鏈條
0701,輸送鏈目
0701,輸送機用電動輥子
0701,送料機
0701,捲揚機
0701,布幕捲揚機
0701,裝卸機
0701,移動步道
0701,吊臂
0701,動力千斤頂
0701,自動捲門機
0701,昇降梯
0701,農業用升降機
0701,運輸器（機械）
0701,吊車（升降裝置）
0701,懸臂起重機
0701,升降機
0701,千斤頂（機械）
0701,升降機（滑雪纜車用除外）
0701,裝卸用坡台
0701,氣動管道傳送機
0701,裝卸用處理裝置
0701,輸送用機械
0701,採礦用搬運機械
0701,送料斗（裝卸機械）
0701,天車
0702,精米機
0702,工業用果汁機 
0702,工業用果菜機
0702,工業用果菜調理機
0702,切菜機
0702,絞肉機
0702,製油機
0702,刨冰機
0702,食品磨粉機
0702,麵粉機
0702,榨油機
0702,磨米機
0702,斬肉機
0702,製貢丸機
0702,製米粉機
0702,爆玉米花機
0702,食品製造機
0702,蘆筍削皮機
0702,玉米剝粒機
0702,麵糰分割機
0702,凝奶製品機
0702,檳榔切剖機
0702,貢丸打漿機
0702,糖蜜添加機
0702,豆漿製造機
0702,榨汁磨漿機
0702,連續製麵機
0702,肉品加工機
0702,佐料醇化器
0702,水餃製造機
0702,啤酒混合機
0702,製酒用壓榨機
0702,絞肉濾肉機
0702,魚鱗剔除機
0702,自動灌香腸機
0702,三明治切塊機
0702,電動炒肉鬆機
0702,自動包餃子機
0702,麵糰分塊滾圓機
0702,椰子快速引汁器
0702,肉品加工用捶輾機
0702,製豆腐機
0702,甘蔗壓榨機
0702,冰棒拔出機
0702,磨豆機
0702,滾子碾粉機
0702,屠宰機
0702,和麵機
0702,食品加工機
0702,切肉機
0702,碎肉機
0702,自動糕餅製造機
0702,水果打碎機
0702,糕餅用之攪拌機
0702,魷魚處理機
0702,爆米花機
0702,食品用電動切片機
0702,電動食物攪拌機
0702,糖果製造機
0702,電動凝奶製品機
0702,工業用製麵包機
0702,自動包粽機
0702,工業用優酪乳製造機
0702,碳酸飲料製造機
0702,碳酸水製造機
0702,電氣飲料調製機
0702,麵包切割機
0702,釀造用機械
0702,奶油製造機
0702,工業用攪乳器
0702,工業用咖啡豆研磨機（手動式除外）
0702,奶油用分離機
0702,乳用分離機
0702,食用膠製造機
0702,食品製粉機
0702,蔬菜磨碎機
0702,礦泉水製造用機械
0702,香腸製造機
0702,製糖機械
0702,工業用榨葡萄機
0702,食品加工機械
0702,乳品製造機
0703,耕作機
0703,播種機
0703,插秧機
0703,收割機
0703,選米機
0703,稻穀選別機
0703,割草機
0703,除草機
0703,摘茶機
0703,迴轉犛
0703,深耕犛
0703,育苗機
0703,碾米機
0703,稻穀粉碎機
0703,碾米滾筒
0703,穀物去殼機
0703,玉米去殼機
0703,家禽脫毛機
0703,蔬菜栽培機
0703,收割打穀機
0703,動力耕耘犛田機
0703,組合式農耕曳引機
0703,草料收集機
0703,割稻機
0703,埂邊犛
0703,施肥機
0703,農藝用水耕器
0703,果物分級機
0703,果物點數機
0703,播稻機
0703,剪草機
0703,耕耘機
0703,剪樹機
0703,穀類粗選機
0703,農耕用牽引機
0703,蔬菜水耕機
0703,農業用器具（手動式除外）
0703,割稻草機
0703,穀物脫粒機
0703,犁
0703,犁頭
0703,耙草機用耙
0703,耙草機
0703,收割脫粒機
0703,除梗機
0703,草皮移植用犁
0703,灌溉用機械
0703,揚穀機
0703,犁鏵
0703,打穀機
0703,農業用機械
0703,耙土機
0703,非手動農具
0704,育雛器
0704,捕鰻機
0704,打水器
0704,打氧器
0704,揚水器
0704,孵卵器
0704,養豬自動槽
0704,畜牧分娩器
0704,榨乳固定器
0704,養牛電氣牧棚
0704,擠乳機
0704,擠奶機用吸套
0704,自動給飼料機
0704,養牛電氣木柵
0704,飼養禽獸保溫箱
0704,飼養禽獸保溫罩
0704,禽獸用自動飲水器
0704,魚池用微氣泡濾水器
0704,洗魚機
0704,漁業用旋球收網機
0704,海壓流利起網機
0704,飼料製造機
0704,飼料分級機
0704,飼料處理機
0704,飼料發泡機
0704,養殖池加溫器
0704,養殖箱
0704,飼料混合機
0704,家禽產卵孵卵生長用之檻籠
0704,仔牛用餵乳桶
0704,仔牛浮游式孔嘴
0704,酪農機械
0704,飼料用壓榨機
0704,動物用剪毛機
0704,漁業用漁網牽引機
0704,漁牧業用機械
0704,機械化牲畜餵食器
0705,伐木機
0705,鋸木機
0705,裂竹機
0705,竹片定寬機
0705,製材機
0705,木材削片機
0705,製籐機
0705,拼板機
0705,製合板機
0705,吸木屑機
0705,板材封邊機
0705,肉籤竹筷削尖機
0705,電動木工精磨機
0705,木工桌上車床主機頭
0705,木工桌上車床主夾頭
0705,鉋木機
0705,合板用熱壓機
0705,竹片加工機
0705,高週波木材膠合機
0705,木工車床
0705,製榫機
0705,鉋花機
0705,木工機械
0705,林業機械
0705,板材機械
0706,撚紗機
0706,紡織機
0706,針織機
0706,抽紗機
0706,染整機
0706,漂洗機
0706,紡綿機
0706,精紡機
0706,紡紗機
0706,撚搓機
0706,整平機
0706,捲線機
0706,梳棉機
0706,絡紗機
0706,搖紗機
0706,併紗機
0706,平紡機
0706,染色機
0706,起毛機
0706,平織機
0706,不織布機
0706,針織圓盤機
0706,紡織機滾筒
0706,織布輪
0706,燙平壓機
0706,紡紗用羅拉
0706,紡織用染整機械
0706,紡織機之停經片
0706,合成纖維假撚機
0706,圓編機積極成儲紗送紗器
0706,牽伸假撚機
0706,紡織機專用之橡皮輥
0706,整經機
0706,編織機
0706,電腦自動打樣機
0706,裁布機
0706,蒸布機
0706,摺布機
0706,纏布機
0706,包布機
0706,織襪機
0706,織帶機
0706,縫合機
0706,布料疊整機
0706,布料黏接機
0706,襯帶裁斷機
0706,亞麻布用剪斷機
0706,彩帶打花機
0706,百褶裙壓褶機
0706,染色打樣機
0706,全自動編織袋裁剪編織機
0706,胸罩成型機
0706,洗衣店用軋布機
0706,尼龍拉鏈製造機
0706,拉鍊頭組合機
0706,拉鍊縫牙機
0706,鈕釦機
0706,手套機
0706,染整定型機
0706,寶塔機
0706,成衣燙壓機
0706,燙袖口機
0706,燙領機
0706,熨燙機
0706,紡棉機
0706,紗線捲筒機
0706,紗線預縮機
0706,布料伸幅機
0706,布料整修機
0706,橫編機
0706,絲棉布分條機
0706,整布機
0706,布料圖案轉印機
0706,打布機
0706,自動升降碼布機
0706,自動對邊捲布機
0706,風壓式翻布機
0706,剖布機
0706,抽絲機
0706,圓織機
0706,縫袋機
0706,紡織纖維機械
0706,針織圓盤機紡紗用羅拉
0706,織帶機除紗輪
0706,織機用繞線架
0706,針布（梳棉機用零件）
0706,剪毛機（機械）
0706,織補機
0706,花邊織機
0706,織布機
0706,紡織工業用機械
0706,紡織機用線軸
0706,織物用可攜式旋轉蒸氣熨壓機
0706,上漿機
0706,針織機的推梭框
0706,手紡車
0706,織物用可攜式回轉蒸氣押熨機
0706,刺繡機用繡花架
0706,織布機用梭子
0706,紡車
0706,紡織機械
0706,纖維機械
0706,製衣機械
