3901,車輛運輸
3901,汽車貨運
3901,汽車運輸
3901,遊覽車客運
3901,計程車客運
3901,計程車運輸
3901,鐵路運輸
3901,捷運
3901,貨櫃運輸
3901,貨車運輸
3901,電車運輸
3901,公共汽車運輸
3901,乘客運輸
3901,旅客運輸
3902,海運運輸
3902,郵輪運輸
3902,渡船運輸
3902,駁船運輸
3902,駁船服務
3902,船舶運輸
3902,船舶貨運承攬
3902,領港
3902,領航
3902,運河水閘營運
3902,破冰
3902,乘客運輸
3902,旅客運輸
3903,航空運輸
3903,航空貨運承攬
3903,乘客運輸
3903,旅客運輸
3904,貨物裝卸
3904,貨櫃裝卸
3904,卸貨
3904,船上貨物的裝卸
3904,貨物搬運
3904,貨物或貨櫃之裝卸
3904,碼頭貨物裝卸
3904,貨物倉儲
3904,倉庫租賃
3904,貨櫃倉儲
3904,倉儲
3904,貨物或貨櫃之倉儲
3904,船舶存放
3904,冷凍庫租賃
3904,冷藏庫租賃
3904,冰箱出租
3904,食品冷凍櫃租賃
3904,倉儲保管資訊
3904,倉儲資訊
3904,貨物起重
3905,貨物運輸前之包裝
3905,貨物運輸前之綑紮
3905,貨物打包
3905,貨物包裝
3905,產品包裝
3905,禮品包裝
3905,裝瓶服務
3906,書信快遞
3906,商品快遞
3906,郵件之投遞快遞
3906,包裹之投遞快遞
3906,書信遞送
3906,貨物配送
3906,為快遞業者提供物件代收服務
3906,貨物遞送
3906,貨物運送
3906,物流運送
3906,包裹遞送
3906,快遞
3906,鮮花遞送
3906,郵件的郵資蓋印服務
3906,郵購貨物遞送
3907,海上拖曳
3907,拖船服務
3907,船舶打撈
3907,船舶救援
3907,沉沒物打撈
3907,海難救援
3907,水下救援
390901,汽車出租
390901,轎車出租
390901,動力賽車出租
390901,貨車出租
390901,車輛出租
390901,賽車租借
390901,卡車租借
390901,司機服務
390901,公車租賃
390901,大客車出租
390901,旅行拖車出租
390901,車頂行李架租賃
390901,鐵路貨車車廂出租
390901,鐵路客車車廂出租
390902,輪船出租
390902,遊艇出租
390902,船舶出租
390904,貨櫃出租
390904,貨物堆高機出租
390904,倉庫用棧板出租
390904,吊貨車出租
390905,飛機包租
390905,飛機出租
390907,潛水鐘租賃
390908,潛水衣租賃
390908,潛水套裝租賃
390909,馬匹租賃
390913,輪椅租賃
390914,交通工具租賃
3910,家具運送
3910,搬家服務
3911,安排旅遊
3911,安排觀光旅遊
3911,旅遊預約
3911,旅行預約
3911,安排航海旅遊
3911,觀光旅遊
3911,代辦出入國手續
3911,代售國內外運輸事業之客票
3911,代預訂國內外運輸事業之客票
3911,運輸工具預約
3911,運輸預約
3911,提供旅遊資訊
3911,導遊
3911,提供登山嚮導服務
3911,為旅遊預訂座位
3912,停車場
3912,車庫租賃
3912,停車場租賃
3913,提供運輸資訊
3913,以電腦追蹤貨物運送過程之服務
3913,交通資訊
3913,提供電子地理資訊
3913,藉由通訊網路提供不可下載之電子地圖服務
3913,提供衛星導航服務
3913,運輸經紀
3913,貨運經紀
3913,船務代理
391401,石油之管線輸送
391401,油管輸送
391401,能源分配
391402,氣體之管線輸送
391402,能源分配
391403,配水
391403,供水
391403,水之管線輸送
391403,能源分配
391404,配電
391404,電力之管線輸送
391404,能源分配
3917,報紙之派送
3917,送報
3919,運輸前車輛或貨物檢驗服務
392001,救難援助運輸
392001,拖曳
392001,交通工具拖曳
392001,交通工具故障救援拖吊服務
392002,車輛拖吊
392002,道路救援拖吊
392003,救護車運輸
3921,運輸仲介
3922,電子儲存紀錄載體或文件的保管
3923,為他人提供人造衛星發射
3924,車輛地磅服務
3926,空中纜車運輸
3926,纜車運輸
3927,廢棄物運送
3927,垃圾運送
3927,廢棄物回收
3927,廢棄物收集
3927,廢棄物存放
3927,垃圾儲存
3928,貴重物品之警衛護運
3928,裝甲車運輸
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
