1802,皮夾
1802,皮包
1802,錢包
1802,鏈式網眼錢包
1802,背包
1802,書包
1802,腰包
1802,皮箱
1802,鞋袋
1802,手提箱
1802,旅行箱
1802,旅行用衣物袋
1802,手提旅行箱
1802,手提袋
1802,購物袋
1802,購物網袋
1802,公事包
1802,行李箱
1802,登山袋
1802,露營袋
1802,鑰匙包
1802,化粧包
1802,盥洗包（空）
1802,手提包
1802,旅行袋
1802,便當袋
1802,化粧箱
1802,皮包背帶
1802,皮製肩帶
1802,帶輪購物袋
1802,手提包骨架
1802,運動用提背袋
1802,運動包
1802,海灘袋
1802,嬰兒用品置放袋
1802,名片皮夾
1802,信用卡皮夾
1802,護照皮夾
1802,證件皮夾
1802,手提箱握把
1802,帆布背包
1802,旅行皮件套組
1802,樂譜袋
1802,皮工具袋
1802,皮製帽盒
1802,包裝用皮袋
1802,包裝用皮製封套
1802,包裝用皮小袋
1802,寵物用品袋
1802,皮革製盒
1802,皮板製盒
1802,硫化纖維製盒
1802,獵物袋
1802,瑜珈運動用提背袋
1802,名片匣
1802,帆布背袋
180301,紙傘
180301,陽傘
180301,傘頭
180301,傘骨
180301,自動傘
180301,拐杖傘
180301,海灘傘
180301,遮陽傘
180301,高爾夫球傘
180301,雨傘
180301,傘
180301,傘套
180301,傘環
180301,傘柄
180301,傘用骨架
180301,遮陽傘用骨架
180302,登山手杖
180302,手杖
180302,手杖柄
180302,鐵頭登山杖
180302,可當椅凳的手杖
1804,漆皮
1804,獸皮
1804,背皮
1804,毛皮
1804,毛皮製覆蓋物
1804,牛皮
1804,貂皮
1804,人造皮革
1804,合成皮
1804,塑膠皮
1804,皮革製帶
1804,皮製帶
1804,皮革
1804,皮板
1804,非清潔用麂皮
1804,鞣製皮革
1804,未加工皮革
1804,半加工皮革
1804,生皮
1804,動物皮
1804,皮索
1804,皮條
1804,皮製繫帶
1804,小山羊皮
1804,金匠用皮
1804,仿製鼴鼠皮
1804,皮繩
1804,皮線
1805,寵物衣服
1805,繫狗皮帶
1805,牽繫皮帶
1805,皮鞭
1805,馬鞭
1805,馬鞍
1805,馬韁繩
1805,韁繩
1805,狗鞋
1805,小勒韁
1805,馬用護膝
1805,馬毯
1805,馬鞍扣栓
1805,馬鞍套
1805,動物用覆套
1805,動物口套
1805,馬眼罩
1805,鞍架
1805,馬軛
1805,馬具
1805,鞭子
1805,狗項圈
1805,動物項圈
1805,寵物提袋
1805,寵物背袋
1805,套在馬鼻下的草料袋
1805,馬勒
1805,馬籠頭
1805,動物用挽具
1805,馬具皮帶
1805,馬鞍墊
1805,馬用鞍褥
1805,馬鐙橡膠踏墊
1805,馬鐙用皮
1805,馬蹄鐵
1805,馬鐙
1805,馬具配件
1806,香腸衣
1806,製香腸用腸衣
1807,嬰兒揹袋
1807,嬰兒揹帶
1807,抱嬰兒用吊袋
1807,抱嬰兒用吊帶
1808,子彈帶
1808,皮閥門
1808,皮製帽帶
1808,彈簧用皮套
1808,板簧用皮套
1808,溜冰鞋皮帶
1808,家具用皮緣飾
1808,皮製家具套
1808,士兵裝備用皮帶
1808,皮製行李吊牌套
