group_code,name
3201,啤酒
3201,黑啤酒
3201,生啤酒
3201,淡啤酒
3201,薑汁啤酒
3201,麥芽啤酒
3201,製啤酒用麥芽汁
3201,製烈性酒配料
3201,製啤酒用蛇麻子汁
3201,不含酒精之啤酒
3201,克瓦斯淡啤酒
3201,含微量酒精之水果飲料
3201,不含酒精的飲料
3201,不含酒精的雞尾酒飲料
3201,不含酒精的開胃酒飲料
3201,以蜂蜜為主的不含酒精飲料
320201,汽水
320201,賽爾茲碳酸水
320201,蘇打水
320201,礦泉水
320201,鋰鹽礦水
320201,餐用礦泉水
320201,蒸餾水
320201,運動飲料
320201,可樂
320201,沙士
320201,果汁
320201,不含酒精濃縮果汁
320201,不含酒精水果飲料
320201,水果冰沙飲料
320201,果菜汁
320201,蔬菜汁
320201,烏梅濃汁
320201,甘蔗汁
320201,酸梅湯
320201,冬瓜茶
320201,冬瓜茶塊
320201,杏仁漿飲料
320201,含醋飲料
320201,芒果汁
320201,鳳梨汁
320201,蘆筍汁
320201,檸檬汁
320201,百香果汁
320201,芭樂果汁
320201,椰子汁
320201,檸檬水
320201,葡萄汁
320201,未發酵葡萄汁
320201,柳橙果汁
320201,楊桃汁
320201,蕃茄汁
320201,水蜜桃汁
320201,奇異果汁
320201,葡萄柚汁
320201,蘋果汁
320201,杏桃汁
320201,大麥汁
320201,黑麥汁
320201,胡蘿蔔汁
320201,綠豆沙飲料
320201,水果飲料
320201,含微量酒精之水果飲料
320201,水果飲料包
320201,梅子汁
320201,桂圓茶
320201,山粉圓飲料
320201,包裝飲用水
320201,水（飲料）
320201,柚仔茶
320201,西谷米飲料
320201,花生漿飲料
320201,乳清飲料
320201,麥芽飲料
320201,麥芽汁
320201,麥苗汁
320201,含椰果粒之飲料
320201,蘆薈果粒汁
320201,蘆薈飲料
320201,含少量牛乳之非酒精飲料
320201,果膠飲料
320201,白木耳飲料
320201,海藻飲料
320201,水果醋飲料
320201,蜂蜜醋（健康醋）
320201,等滲飲料
320201,不含酒精的飲料
320201,不含酒精的雞尾酒飲料
320201,不含酒精的開胃酒飲料
320201,不含酒精之啤酒
320201,清涼飲料
320201,以蜂蜜為主的不含酒精飲料
320201,燕窩飲料
320204,製飲料用糖漿製劑
320204,製飲料用之杏仁糖漿
320204,製飲料香精
320204,製礦泉水配料
320204,製飲料配料
320204,製汽水配料
320204,檸檬糖漿製劑
320204,起泡沫飲料香錠
320204,起泡沫飲料用粉
