group_code,name
1201,輪船
1201,遊艇
1201,汽艇
1201,帆船
1201,油輪
1201,貨船
1201,客船
1201,氣墊船
1201,船用桅桿
1201,機動艙門
1201,船舶操縱桿
1201,船舶吊杆
1201,挖泥船
1201,船舶弦窗
1201,船舵
1201,船舶登陸板
1201,船舶螺旋槳
1201,船舶煙囪
1201,船體
1201,船槳架
1201,渡船
1201,駁船
1201,船舶揚帆起航裝置
1201,獨木舟
1201,船錨
1201,船舶零組件
1201,橡皮艇
1201,平底船
1201,船鉤
1201,船
1201,繫纜墩
1201,船用吊艇架
1201,疏浚船
1201,護舷板
1201,船舶用煙囟
1201,水翼船
1201,船用傾斜板
1201,小艇
1201,獨木舟用槳
1201,舷窗
1201,槳座
1201,船舶用螺旋槳（推進器）
1201,尾槳
1201,船舶
1201,船舶用支材
1201,船舶用船舵裝置
1201,水上交通工具
1201,槳
1201,船舶下水台
1201,船舶起航裝置
1201,船舶用護舷
1201,船舶繫繩栓
1202,飛機
1202,直升機
1202,噴射機
1202,螺旋槳
1202,飛機起落架
1202,水上飛機
1202,水陸兩用飛機
1202,飛艇
1202,氣球（艇）
1202,飛機用彈射座椅
1202,登機引橋
1202,飛機零組件
1202,航空運輸器
1202,熱汽球
1202,航空器
1202,飛行船
1202,螺旋槳（推進器）
1202,航空交通工具
1202,航空運輸裝置
1202,熱氣球
1202,遙控交通工具（玩具除外）
1203,人工衛星騰空火箭
1203,太空船
1203,宇宙飛行器
1203,太空飛行器
1204,台車
1204,火車
1204,單軌車
1204,電車
1204,磁浮電車
1204,有軌電車
1204,鐵路車箱
1204,鐵路車輛緩衝器
1204,鐵路車輛轉向器
1204,軌道車輛車輪緣
1204,軌道車輛
1204,軌道車輛零組件
1204,鐵路車輛用緩衝器
1204,火車客車廂
1204,鐵路車輛用連結器
1204,火車用煙囪
1204,火車頭
1204,鐵路車輛用轉向架
1204,鐵路用車輛
1204,鐵路車輛用車輪的凸緣
1204,鐵路用冷凍貨車廂
1204,火車餐車廂
1204,鐵路車輛剎車
1204,人力軌道車
1204,纜索鐵道車輛
1204,火車車廂聯結器
1204,鐵路車輛車輪緣
1204,鐵路餐車
1204,鐵路餐車廂
1204,交通工具用臥舖
1204,鐵路冷凍貨車廂
1204,臥舖車廂
1204,電動交通工具
1205,自行車
1205,自行車踏板
1205,自行車手把豎管
1205,自行車車桿接頭
1205,競賽用自行車架
1205,自行車前叉套管
1205,自行車鈴
1205,前叉
1205,自行車飛輪
1205,花鼓
1205,自行車停車支架
1205,自行車方向指示器
1205,自行車打氣筒
1205,自行車輻條
1205,自行車馬達
1205,自行車剎車
1205,後煞車
1205,前煞車器
1205,自行車曲柄
1205,自行車鏈條
1205,自行車輪圈
1205,自行車擋泥板
1205,自行車傳動齒輪組
1205,電動自行車
1205,自行車零組件
1205,座桿
1205,車頭組件
1205,快速拆卸裝置
1205,煞車握把
1205,握把
1205,立管（豎管）
1205,自行車變速器
1205,自行車用籃
1205,自行車車架
1205,自行車用打氣邦浦
1205,自行車用齒輪
1205,自行車用坐墊
1205,滑板車
1205,電動滑板車
1205,護裙網
1205,自行車握把套
1205,兒童騎乘用自行車
1205,自行車專用維修架
1205,搬運用三輪車
1205,自行車用護衣裝置
1205,自行車用坐墊套
1205,自行車坐墊
1205,自行車專用掛袋
1205,交通工具用懸吊避震器
1205,自行車打氣邦浦
1205,電動交通工具
1206,客車
1206,汽車
1206,機車
1206,卡車
1206,傾斜式卡車
1206,賽車
1206,拖車
1206,貨車
1206,吉甫車
1206,貨櫃車
1206,牽引車
1206,救護車
1206,垃圾車
1206,旅行車
1206,油槽車
1206,液櫃車
1206,齒輪
1206,貨櫃
1206,汽門
1206,車體
1206,車軸
1206,車輪
1206,輪圈
1206,活塞
1206,軸承
1206,曲軸
1206,雪鍊
1206,連桿
1206,曲柄
1206,汽缸
1206,車架
1206,雨刷
1206,雨刷桿
1206,內燃機
1206,緩衝器
1206,制動器
1206,起動桿
1206,聯結桿
1206,離合器
1206,離合器蓋
1206,汽缸套
1206,活塞環
1206,火星塞
1206,風扇帶
1206,散熱器
1206,車用散熱器蓋
1206,車前大燈雨刷
1206,後視鏡
1206,側視鏡
1206,黃油嘴
1206,省油器
1206,排氣閥
1206,汽化器
1206,擋泥板
1206,消音器
1206,氣壓式減震器
1206,汽車避震器
1206,排氣管
1206,化油器
1206,剎車盤
1206,剎車鼓
1206,平穩桿
1206,冷卻器
1206,輪圈蓋
1206,齒輪箱
1206,加力箱
1206,點火器
1206,輪殼蓋
1206,濾油器
1206,氣門嘴
1206,車頂架
1206,回油器
1206,汽缸襯
1206,傳動軸
1206,水箱蓋
1206,擾流板
1206,導流板
1206,交通工具用擾流板
1206,保險桿
1206,懸吊桿
1206,搖臂桿
1206,葉子板
1206,水箱架
1206,增壓器
1206,曲柄軸
1206,車用曲柄軸箱
1206,凸輪蓋
1206,車輛馬達
1206,變速擋桿
1206,擋風玻璃
1206,剎車蹄片
1206,汽車剎車片
1206,剎車來令
1206,剎車踏板
1206,車輛喇叭
1206,車輛導線
1206,起動裝置
1206,護檔曲軸
1206,萬向接頭
1206,十字接頭
1206,車體墊板
1206,剎車導線
1206,機車把手
1206,圓盤剎車
1206,變速齒輪
1206,滑動齒輪
1206,減速齒輪
1206,車輛引擎
1206,剎車總幫
1206,剎車分幫
1206,貨車車架
1206,點火線圈
1206,排氣歧管
1206,機車箱架
1206,機車後架
1206,機車座墊
1206,前變速器
1206,後變速器
1206,燃料箱蓋
1206,機油箱蓋
1206,空氣濾清器
1206,機車整流罩
1206,剎車引動器
1206,汽車遮陽板
1206,機油濾清器
1206,消音器護板
1206,倒車警示器
1206,電子點火器
1206,燃料噴射器
1206,貨櫃車底盤
1206,散熱器護欄
1206,水箱護欄
1206,汽缸保護器
1206,冷卻用水幫浦
1206,汽車橫駛裝置
1206,火星塞電導線
1206,剎車器持住器
1206,機車用緩衝器
1206,潤滑油過濾器
1206,機車用擋風板
1206,機車擋風鏡
1206,汽車輪胎輔助器
1206,碟式剎車來令片
1206,碟式剎車來令盤
1206,齒輪纜線導引器
1206,車體塑膠護邊條
1206,車用扭距變速器
1206,機車用箱袋
1206,汽車座椅
1206,汽車嬰兒座椅
1206,車座安全帶
1206,車輛閃光器
1206,聯結器
1206,車速限制器
1206,減速器
1206,進氣歧管
1206,車輛水箱
1206,油箱
1206,觸媒轉換器
1206,機車用儀表板
1206,變速箱
1206,汽車用行李架
1206,汽車天窗
1206,汽機車超馬力加速器
1206,混凝土預拌車
1206,定速器
1206,防滑差速器
1206,汽車安全氣囊
1206,雨刷頂高器
1206,行李箱蓋
1206,汽車扶手箱
1206,汽車熱交換器
1206,發動機
1206,車窗（門）把手
1206,汽車用兒童安全座椅
1206,灑水車
1206,冷藏車
1206,農業搬運車
1206,電動汽車
1206,電動車
1206,電動機車
1206,車輛變速箱
1206,車輛電動機
1206,車輛用防污染排氣系統
1206,引擎冷卻風扇
1206,車輛液壓系統
1206,車輛懸吊裝置
1206,車輛防撞裝置
1206,車輛底盤
1206,車輛防鎖死剎車裝置
1206,車輛防眩裝置
1206,車輛電力發動機
1206,軍車
1206,車輛腳踏板
1206,車輛履帶
1206,水箱
1206,汽車引擎蓋
1206,凸輪
1206,汽車鋁圈
1206,剎車碟
1206,襯套
1206,引擎架
1206,儀錶板
1206,車輛空氣幫浦
1206,交通工具用防眩裝置
1206,防滑鏈
1206,汽車車體
1206,汽車用鏈
1206,汽車用底盤
1206,汽車用引擎蓋
1206,汽車用遮陽板
1206,車軸頸
1206,車輛用車軸
1206,扭力桿
1206,汽車保險桿
1206,巴士
1206,彈藥車（交通工具）
1206,露營車
1206,露營拖車
1206,機車用鏈
1206,汽車底盤
1206,車輪用輪輻夾
1206,連桿（原動機部份除外）
1206,轉矩變換器
1206,連結器
1206,機車用曲軸
1206,機車用剎車
1206,三輪機車
1206,機車車架
1206,機車軸部
1206,機車用擋泥板
1206,機車用齒輪
1206,機車坐墊
1206,機車輻條
1206,機車支架
1206,方向指示器
1206,管路搬運車
1206,轂蓋
1206,車輛用噴射引擎
1206,車軸軸頸
1206,傾卸車
1206,礦石搬運車的車輪
1206,輕型機車
1206,冷凍車
1206,機車用輪圈
1206,跑車
1206,拖車連結裝置
1206,兩輪搬運車
1206,汽車中控鎖
1206,車輛發電機
1206,全地形車
1206,高爾夫球車
1206,升降式後擋板
1206,汽車座椅頭靠
1206,輪轂
1206,汽車零組件
1206,機車零組件
1206,汽車兩側腳踏板
1206,有邊車的機車
1206,澆斗車
1206,機車停車支架
1206,汽車遮陽裝置
1206,交通工具用輪軸
1206,踏板機車
1206,交通工具用避震彈簧
1206,陸上交通工具用飛輪
1206,陸上交通工具用非引擎和馬達之連桿
1206,陸上交通工具用扭矩變換器
1206,機車用坐墊套
1206,機車用護衣裝置
1206,氣墊交通工具
1206,電動交通工具
1206,澆鑄車
1206,活動房車
1206,公共汽車
1206,遙控交通工具（玩具除外）
1206,陸上交通工具用齒輪箱
1206,陸上交通工具用傳動裝置
1206,交通工具用懸吊避震器
1206,車輛用扭力桿
1206,交通工具用輪胎防滑裝置
1206,陸上交通工具用驅動鏈條
1206,車輪用平衡塊
1206,陸上交通工具用引擎
1206,陸上交通工具用電動馬達
1206,牽引引擎
1206,交通工具用行李架
1206,交通工具用臥舖
1206,陸上交通工具用曲軸箱
1206,交通工具用液壓迴路
1206,運輸用軍車
1206,陸上交通工具用噴射引擎
1206,車及貨車配備的傾卸裝置
1206,輪轂用傳動帶
1206,輪轂蓋
1206,車輛座位用頭靠
1206,汽車專用置物箱
1206,汽車專用置物袋
1206,汽車用置物網袋
1206,汽車飲料置放架
1206,汽車天線球
1206,孩童用安全座椅（交通工具用）
1206,交通工具用座椅安全帶
1206,車輛引擎控制器
1206,備胎護罩
1206,汽車點煙器
1207,水上摩托車
1208,汽車椅套
1208,手把套
1208,方向盤套
1208,方向盤罩
1208,貨車帳篷
1208,汽車篷套
1208,汽車防晒罩
1208,車輛用椅套
1208,機車篷套
1208,交通工具用椅套
1209,降落傘
1210,輪胎
1210,內胎
1210,外胎
1210,補胎膠片
1210,胎面帶
1210,胎面環
1210,輪胎氣門嘴
1210,汽車輪胎
1210,自行車輪胎
1210,機車輪胎
1210,打氣輪胎用內胎
1210,修補內胎用膠片
1210,翻新輪胎用胎面
1210,輪胎毛刺
1210,輪胎防滑栓
1210,補胎條
1210,內胎修補用品套件
1211,車輛傳動膠帶
1211,三角傳動膠帶
1211,扁平傳動膠帶
1211,Ｖ形傳動膠帶
1211,圓狀傳動膠帶
1211,輸送皮帶
1211,車輛傳動皮帶
1211,車輪軸部用皮帶
1211,車輛平面膠帶
1212,空中纜椅
1212,電纜車車箱
1212,纜椅
1212,電纜車（架空纜車）
1212,電纜車廂
1212,纜車
1212,升降纜椅
1212,鋼索纜車
1212,纜車輸送設備及裝置
1212,電纜車車廂
1212,滑雪升降纜車
1213,手推車
1213,高爾夫球用手推車
1213,菜籃車
1213,嬰兒車
1213,嬰兒手推車
1213,四輪嬰兒車
1213,折疊式娃娃車
1213,手推台車
1213,採礦用手推車
1213,獨輪手推車
1213,行李手推車
1213,兒童手推車頂篷
1213,輪椅
1213,電動輪椅
1213,嬰兒車用遮蓋
1213,折疊式嬰兒車蓋
1213,折疊式嬰兒車
1213,商品裝卸手推車
1213,置放清潔用具之手推車
1213,電動輪椅代步車
1213,嬰兒車用篷套
1213,嬰兒車用車篷
1213,清潔用具手推車
1213,搬運用手推車
1213,採礦手推車的車輪
1213,攜帶軟管專用手推車
1213,購物用手推車
1213,翻斗手推車
1213,兩輪手推車
1214,篷馬車
1214,雪撬車
1214,馬車
1214,獸力車輛
1215,汽車防盜警報器
1215,車輛用防盜警報器
1215,機車防盜警報器
1215,車輛用防盜裝置
1216,堆高車
1216,棧板車
1216,托板車
1216,叉式起重車
1216,起重車
