group_code,name
2801,飛盤
2801,陀螺
2801,風箏
2801,風箏捲線器
2801,玩具水槍
2801,哨子
2801,木馬
2801,玩具弓箭
2801,跳繩
2801,玩具面具
2801,鞦韆
2801,扯鈴
2801,毽子
2801,扭扭車
2801,魔術板
2801,氣球
2801,扭扭盤玩具
2801,啦啦隊用綵球
2801,玩偶
2801,公仔
2801,木偶
2801,傀儡
2801,手偶
2801,布偶
2801,洋娃娃
2801,玩具娃娃
2801,玩具娃娃服裝
2801,玩具娃娃床
2801,玩具娃娃奶瓶
2801,玩具娃娃住屋
2801,玩具娃娃住房
2801,充氣玩具
2801,玩具搖鈴
2801,玩具手槍
2801,兒童益智玩具
2801,建構式玩具
2801,玩具車
2801,玩具槍
2801,兒童遊戲用之玩具珠寶飾物
2801,玩具機械人
2801,塑膠玩具響笛
2801,遙控玩具
2801,拼圖玩具
2801,噴水玩具
2801,音樂玩具
2801,填充玩具
2801,嬉水用玩具游泳池
2801,發條玩具
2801,溜滑梯
2801,蹺蹺板
2801,組合玩具
2801,樂器玩具
2801,模型玩具
2801,比例模型組件（玩具）
2801,聲控玩具
2801,電池玩具
2801,玩具籃球架
2801,發聲玩具
2801,玩具子彈
2801,溜溜球
2801,齒輪玩具
2801,玩具空氣手槍
2801,遊戲用球
2801,遊戲用氣球
2801,玩具積木
2801,魔術用具
2801,遊戲用彈珠
2801,遊戲用手套
2801,擲蹄鐵玩具
2801,惡作劇玩具
2801,會動的玩具
2801,交通工具的縮尺模型
2801,旋轉棒
2801,九柱戲玩具
2801,九柱戲玩具的小柱
2801,派對舞會用新奇小物品
2801,紙製宴會帽
2801,室內遊戲器具
2801,絨毛玩具
2801,擲圈環玩具
2801,嘎嘎響的玩具
2801,玩具機車
2801,肥皂泡泡玩具
2801,玩具熊
2801,戲劇用面具
2801,玩具交通工具
2801,無線遙控玩具交通工具
2801,家庭寵物用玩具
2801,玩具
2801,豆袋玩具
2801,沙包玩具
2801,附紙牌遊戲玩具組
2801,硬紙板遊戲器具
2801,抽獎遊戲用刮刮卡
2801,賭博輪盤
2801,機器人玩具
2801,漆彈槍
2801,漆彈
2801,兒童騎乘用三輪車
2801,無線遙控玩具汽車
2801,萬花筒
2801,玻璃雪球
2801,節慶裝飾用電子爆竹
2801,室內足球遊戲檯
2801,拉炮
2801,戶外固定騎乘玩具
2801,五彩碎紙
2801,竹蜻蜓
2801,玩具音樂鈴
2801,玩具手槍用火帽
2801,玩具火帽
2801,飛鏢靶
2801,裝有糖果或玩具供人棒擊的節慶懸掛玩具
2801,飛鏢
2802,手球
2802,排球
2802,籃球
2802,棒球
2802,羽毛球
2802,桌球
2802,桌球桌
2802,撞球
2802,網球
2802,足球
2802,壘球
2802,曲棍球
2802,保齡球
2802,橄欖球
2802,躲避球
2802,高爾夫球
2802,功夫球
2802,球網
2802,籃球架
2802,球拍
2802,球拍框
2802,羽球拍
2802,桌球拍
2802,網球拍
2802,桌球發球機
2802,桌球拍橡皮墊
2802,球棒
2802,球門
2802,撞球桿
2802,撞球桿頭
2802,撞球記分板
2802,撞球檯墊
2802,撞球桿用防滑塊
2802,曲棍球桿
2802,高爾夫球桿
2802,高爾夫球座
2802,高爾夫球桿頭
2802,高爾夫球桿頭套
2802,高爾夫球桿握把膠套
2802,高爾夫球練習用發球機
2802,球拍套
2802,球桿架
2802,網球柱
2802,排球柱
2802,撞球檯
2802,保齡球瓶
2802,網球發球機
2802,棒球手套
2802,拳擊手套
2802,壘球手套
2802,溜冰鞋
2802,輪式溜冰鞋
2802,直排輪鞋
2802,冰上曲棍球鞋
2802,輪式曲棍球鞋
2802,冰刀鞋
2802,運動用雪橇
2802,比賽用連橇
2802,滑雪板
2802,滑雪板底部被覆物
2802,滑雪板用海豹皮
2802,滑雪板用蠟
2802,滑雪板邊刃
2802,滑雪板鞋靴固定器
2802,滑雪板用刮板
2802,滑雪杖
2802,滑雪板之鞋尖勒具
2802,滑雪板之鞋跟勒具
2802,滑雪勒緊具之抗摩擦板
2802,跳箱
2802,鞍馬
2802,吊環
2802,跳板
2802,運動用鐵餅
2802,標槍
2802,壘包
2802,本壘板
2802,投手板
2802,單槓
2802,平衡木
2802,起跑板
2802,高低欄
2802,鐵餅架
2802,標槍架
2802,鉛球架
2802,接力棒
2802,舉重桿
2802,舉重椅
2802,拳擊球
2802,拳擊台
2802,跳躍板
2802,起跑槍
2802,拉力器
2802,握力器
2802,擴胸器
2802,跳高橫欄
2802,舉重圓盤
2802,網調整器
2802,運動用護膝
2802,運動用護腕
2802,運動用護胸
2802,運動用護手
2802,運動用護肘
2802,運動用護脛
2802,運動用護腰
2802,彈簧跳床
2802,蹦床
2802,衝浪板
2802,風浪板
2802,風浪板桅杆
2802,風浪板用安全帶
2802,衝浪獨木舟
2802,滑翔翼
2802,啞鈴
2802,跑道劃線器
2802,撐竿跳支柱
2802,撐杆跳用撐杆
2802,仰臥起坐椅
2802,負重運動器
2802,劍術用護面罩
2802,拳擊用速度袋
2802,拳擊訓練用吊袋
2802,足踏健康板
2802,健身腳踏車座墊
2802,固定健身腳踏車
2802,固定健身腳踏車用軸架
2802,跑步健身機
2802,舉重訓練器
2802,運動用機械器材
2802,腹肌臂力訓練器
2802,倒懸訓練器
2802,弓箭用弦
2802,射箭運動用弓
2802,射箭運動用具
2802,弓之瞄準孔
2802,弓之張弦器
2802,標靶
2802,果嶺高爾夫球位置標誌器
2802,撞球用三角框
2802,載重背心
2802,綁足踝負重包
2802,球拍線
2802,球拍用羊腸線
2802,高爾夫球具袋
2802,運動用具袋
2802,揮桿練習器
2802,高爾夫球練習墊
2802,運動用球
2802,運動用護頭帶
2802,球拍框用護膠條
2802,棒球練習用投球機
2802,肌肉鍛鍊器具
2802,球棒加重環
2802,室內滑雪機
2802,球類練習機
2802,運動用手套
2802,釣魚用手套
2802,軍訓教育用假刺槍
2802,儀隊用木槍
2802,球拍握把帶
2802,滑水板
2802,滑板
2802,打擊手套
2802,運動用球的球膽
2802,連橇
2802,健身器
2802,健身訓練器
2802,保齡球器材
2802,記分板
2802,登山用安全帶
2802,上升器（登山設備）
2802,板球袋
2802,運動用護面罩
2802,蛙鞋
2802,劍術手套
2802,高爾夫球手套
2802,帶輪高爾夫球具袋
2802,不帶輪高爾夫球具袋
2802,體操器具
2802,運動用網
2802,運動用攀爬網架
2802,飛行傘
2802,運動服之防護塞墊
2802,網球網
2802,呼拉圈
2802,衝浪板皮帶
2802,高爾夫球用草皮修補器
2802,運動用具
2802,雪地行走用鞋
2802,運動員用松香
2802,舉重運動腰帶
2802,舉重腰帶
2802,滑雪板專用袋
2802,衝浪板專用袋
2802,巧固球
2802,運動用頭帶
2802,運動用腕帶
2802,溜冰靴鞋
2802,劍術用護手
2802,運動用彈弓
2802,運動用偽裝掩蔽物
2802,男性運動員下部護具
2802,球類打氣筒
2802,球類打氣用器具
2802,泥製飛靶
2802,泥製飛靶發射機
2802,飛靶發射機
2802,電子靶
2803,釣魚用浮標
2803,釣竿
2803,釣鉤
2803,漁線輪
2803,魚簍
2803,魚籠
2803,釣魚線
2803,釣魚用腸線
2803,集魚器
2803,釣竿伸縮掛架
2803,人造釣餌
2803,狩獵用誘餌
2803,釣魚用誘餌
2803,狩獵用香味誘餌
2803,釣魚用香味誘餌
2803,釣魚捲線器
2803,釣竿用導線圈
2803,浮標固定器
2803,魚竿固定架
2803,浮標用發光棒
2803,釣魚用防纏環
2803,釣魚用撒餌柄杓
2803,魚類上鉤感應器
2803,魚類上鉤指示器
2803,釣具袋
2803,釣魚用鉛錘
2803,釣魚用沈子
2803,釣魚用護臀
2803,釣魚用具
2803,釣具
2803,釣魚用撈網
2803,釣具收納箱
2803,狩獵用哨子
2804,棋檯
2804,象棋
2804,跳棋
2804,圍棋
2804,骰子
2804,骰子杯
2804,骨牌
2804,西洋棋
2804,西洋跳棋
2804,麻將
2804,西洋雙陸棋
2804,棋盤
2804,西洋棋棋盤
2804,西洋跳棋棋盤
2804,遊戲紙牌
2804,撲克牌
2804,四色牌
2804,球員卡
2804,麻將桌
2804,電動麻將桌
2804,賓果遊戲卡
2804,棋盤遊戲器具
2804,交換遊戲卡
2804,遊戲用計數籌碼
2804,賭博用籌碼
2805,聖誕樹裝飾品
2805,聖誕裝飾鈴鐺
2805,聖誕樹用鈴
2805,內含糖果或字籤等之聖誕節用紙炮
2805,聖誕樹用燭台
2805,聖誕樹座
2805,照明用品及糖果除外之聖誕樹裝飾品
2805,合成材料製聖誕樹
2805,聖誕爆竹
2805,聖誕樹用人造雪
2805,聖誕襪
2806,遊樂園用大型電動遊戲設備
2806,海盜船
2806,摩天輪
2806,碰碰車
2806,雲霄飛車
2806,遊樂園騎乘遊戲設備
2807,自動啟動之遊戲機
2807,投幣啟動之遊戲機
2807,營業用電子遊戲機
2807,營業用電子遊戲機之外殼
2807,投幣式電動遊樂器
2807,營業用跳舞機
2807,抓娃娃機
2807,小鋼珠遊戲機
2807,兒童騎乘電動遊戲機
2807,視頻遊戲機
2807,娛樂場用視頻遊戲機
2807,帶有液晶顯示幕的可攜式遊戲機
2807,遊戲機
2807,掌上型電子遊樂器
2807,非投幣式彈珠玩具檯
2807,電視遊樂器
2807,電視遊樂器搖桿
2807,電視遊樂器防塵罩
2807,與電視連用之電子遊樂器
2807,唯讀光碟電視遊樂器
2807,與電腦連用之電子遊樂器
2807,賭博遊戲機
2807,吃角子老虎機
2807,電子遊戲機
2808,捕蝶網
2809,游泳用打水板
2809,游泳用浮標
2809,游泳用浮物
2809,充氣浮床
2809,浮水用臂環
2809,浮水用背心
2809,游泳圈
2809,游泳用浮板
2809,翼形浮袋
